Date;Sales;cost_of_sales;quantity_sold;year;month_number;month_name;year_month;day_of_month;day_of_week;day_name;day_type;price_per_unit;cost_per_unit;gross_profit;gross_profit_percent;gross_profit_per_unit;gross_profit_per_unit_percent;average_unit_sales_price;rolling_average_price
2016/05/29 02:00;204028.176757352430;216777.315725663760;5959;2016;5;May;2016/05/01;29;1;Sun;Weekday;34.24;36.38;-12749.14;-6.25;-2.14;-6.25;37.07;37.17
2016/05/30 02:00;172797.935134466390;183715.807199507520;5048;2016;5;May;2016/05/01;30;2;Mon;Weekday;34.23;36.39;-10917.87;-6.32;-2.16;-6.32;37.07;36.94
2016/05/31 02:00;258970.654110184870;274386.015434770500;7542;2016;5;May;2016/05/01;31;3;Tue;Weekday;34.34;36.38;-15415.36;-5.95;-2.04;-5.95;37.07;36.69
2016/06/01 02:00;368789.572621970610;391923.659614291860;10761;2016;6;Jun;2016/06/01;1;4;Wed;Weekday;34.27;36.42;-23134.09;-6.27;-2.15;-6.27;37.07;36.47
2016/06/02 02:00;278071.386569245950;295548.241640903350;8120;2016;6;Jun;2016/06/01;2;5;Thu;Weekday;34.25;36.40;-17476.86;-6.29;-2.15;-6.29;37.07;36.24
2016/06/03 02:00;373959.362039226860;396324.178666270400;10896;2016;6;Jun;2016/06/01;3;6;Fri;Weekday;34.32;36.37;-22364.82;-5.98;-2.05;-5.98;37.07;35.99
2016/06/04 02:00;402057.252888535500;426466.132176591320;11726;2016;6;Jun;2016/06/01;4;7;Sat;Weekday;34.29;36.37;-24408.88;-6.07;-2.08;-6.07;37.07;35.77
2016/06/05 02:00;205719.453235816240;218408.182073275700;6007;2016;6;Jun;2016/06/01;5;1;Sun;Weekday;34.25;36.36;-12688.73;-6.17;-2.11;-6.17;37.07;35.54
2016/06/06 02:00;177626.950124486380;188629.754225901970;5185;2016;6;Jun;2016/06/01;6;2;Mon;Weekday;34.26;36.38;-11002.80;-6.19;-2.12;-6.19;37.07;35.32
2016/06/07 02:00;70441.907412239394;60910.748400180244;1675;2016;6;Jun;2016/06/01;7;3;Tue;Weekday;42.05;36.36;9531.16;13.53;5.69;13.53;37.07;35.32
2016/06/08 02:00;162923.849580700160;173292.681134454120;4765;2016;6;Jun;2016/06/01;8;4;Wed;Weekday;34.19;36.37;-10368.83;-6.36;-2.18;-6.36;37.07;35.04
2016/06/09 02:00;138752.527609767600;143791.478082016260;3953;2016;6;Jun;2016/06/01;9;5;Thu;Weekday;35.10;36.38;-5038.95;-3.63;-1.27;-3.63;37.07;34.98
2016/06/10 02:00;252458.262230488820;261502.381778564010;7190;2016;6;Jun;2016/06/01;10;6;Fri;Weekday;35.11;36.37;-9044.12;-3.58;-1.26;-3.58;37.07;34.95
2016/06/11 02:00;293917.852481117010;311853.520534735760;8577;2016;6;Jun;2016/06/01;11;7;Sat;Weekday;34.27;36.36;-17935.67;-6.10;-2.09;-6.10;37.07;34.93
2016/06/12 02:00;138350.121828475150;143346.674606024260;3943;2016;6;Jun;2016/06/01;12;1;Sun;Weekday;35.09;36.35;-4996.55;-3.61;-1.27;-3.61;37.07;34.90
2016/06/13 02:00;130067.275564196360;134950.566489430060;3707;2016;6;Jun;2016/06/01;13;2;Mon;Weekday;35.09;36.40;-4883.29;-3.75;-1.32;-3.75;37.07;34.87
2016/06/14 02:00;107168.661076499410;111173.158478465220;3054;2016;6;Jun;2016/06/01;14;3;Tue;Weekday;35.09;36.40;-4004.50;-3.74;-1.31;-3.74;37.07;34.84
2016/06/15 02:00;224030.554448086220;237934.734150632980;6541;2016;6;Jun;2016/06/01;15;4;Wed;Weekday;34.25;36.38;-13904.18;-6.21;-2.13;-6.21;37.07;34.81
2016/06/16 02:00;201918.222072743960;209095.569741376880;5749;2016;6;Jun;2016/06/01;16;5;Thu;Weekday;35.12;36.37;-7177.35;-3.55;-1.25;-3.55;37.07;34.78
2016/06/17 02:00;329344.268303161250;341253.329634991360;9385;2016;6;Jun;2016/06/01;17;6;Fri;Weekday;35.09;36.36;-11909.06;-3.62;-1.27;-3.62;37.07;34.75
2016/06/18 02:00;308642.977224081870;327672.041484041430;9012;2016;6;Jun;2016/06/01;18;7;Sat;Weekday;34.25;36.36;-19029.06;-6.17;-2.11;-6.17;37.07;34.72
2016/06/19 02:00;134472.406628276370;139385.876176807420;3831;2016;6;Jun;2016/06/01;19;1;Sun;Weekday;35.10;36.38;-4913.47;-3.65;-1.28;-3.65;37.07;34.69
2016/06/20 02:00;143809.720583966380;148953.910853214910;4097;2016;6;Jun;2016/06/01;20;2;Mon;Weekday;35.10;36.36;-5144.19;-3.58;-1.26;-3.58;37.07;34.66
2016/06/21 02:00;123252.151055847570;127533.009276503200;3509;2016;6;Jun;2016/06/01;21;3;Tue;Weekday;35.12;36.34;-4280.86;-3.47;-1.22;-3.47;37.07;34.64
2016/06/22 02:00;40067.151211860240;34559.084522627534;953;2016;6;Jun;2016/06/01;22;4;Wed;Weekday;42.04;36.26;5508.07;13.75;5.78;13.75;37.07;34.89
2016/06/23 02:00;143752.736760648780;155659.533743734560;4305;2016;6;Jun;2016/06/01;23;5;Thu;Weekday;33.39;36.16;-11906.80;-8.28;-2.77;-8.28;37.07;34.89
2016/06/24 02:00;389904.008554662640;422372.581580700290;11667;2016;6;Jun;2016/06/01;24;6;Fri;Weekday;33.42;36.20;-32468.57;-8.33;-2.78;-8.33;37.07;35.14
2016/06/25 02:00;461280.785582774440;498910.329020543840;13793;2016;6;Jun;2016/06/01;25;7;Sat;Weekday;33.44;36.17;-37629.54;-8.16;-2.73;-8.16;37.07;35.37
2016/06/26 02:00;221578.696823561390;240449.622291522220;6641;2016;6;Jun;2016/06/01;26;1;Sun;Weekday;33.37;36.21;-18870.93;-8.52;-2.84;-8.52;37.07;35.59
2016/06/27 02:00;253702.222976618800;274426.080277893280;7593;2016;6;Jun;2016/06/01;27;2;Mon;Weekday;33.41;36.14;-20723.86;-8.17;-2.73;-8.17;37.07;35.85
2016/06/28 02:00;200616.076183338940;217104.579715706150;6007;2016;6;Jun;2016/06/01;28;3;Tue;Weekday;33.40;36.14;-16488.50;-8.22;-2.74;-8.22;37.07;36.07
2016/06/29 02:00;211700.813157210160;229023.810739695790;6345;2016;6;Jun;2016/06/01;29;4;Wed;Weekday;33.36;36.10;-17323.00;-8.18;-2.73;-8.18;37.07;36.30
2016/06/30 02:00;282757.711444597630;305894.180094823710;8482;2016;6;Jun;2016/06/01;30;5;Thu;Weekday;33.34;36.06;-23136.47;-8.18;-2.73;-8.18;37.07;36.52
2016/07/01 02:00;479010.156707742020;517742.192597536430;14344;2016;7;Jul;2016/07/01;1;6;Fri;Weekday;33.39;36.09;-38732.04;-8.09;-2.70;-8.09;37.07;36.77
2016/07/02 02:00;454543.285758789400;490487.024649262600;13609;2016;7;Jul;2016/07/01;2;7;Sat;Weekday;33.40;36.04;-35943.74;-7.91;-2.64;-7.91;37.07;37.00
2016/07/03 02:00;242185.180702577610;261534.912039247080;7259;2016;7;Jul;2016/07/01;3;1;Sun;Weekday;33.36;36.03;-19349.73;-7.99;-2.67;-7.99;37.07;37.22
2016/07/04 02:00;281531.685555978850;304052.476995267030;8431;2016;7;Jul;2016/07/01;4;2;Mon;Weekday;33.39;36.06;-22520.79;-8.00;-2.67;-8.00;37.07;37.47
2016/07/05 02:00;219363.220135638930;237026.350540846240;6577;2016;7;Jul;2016/07/01;5;3;Tue;Weekday;33.35;36.04;-17663.13;-8.05;-2.69;-8.05;37.07;37.70
2016/07/06 02:00;204005.582234553930;219722.894950047690;6098;2016;7;Jul;2016/07/01;6;4;Wed;Weekday;33.45;36.03;-15717.31;-7.70;-2.58;-7.70;37.07;37.92
2016/07/07 02:00;69579.068455469765;59598.917800192394;1654;2016;7;Jul;2016/07/01;7;5;Thu;Weekday;42.07;36.03;9980.15;14.34;6.03;14.34;37.07;38.15
2016/07/08 02:00;87184.740028708911;74654.520419296809;2073;2016;7;Jul;2016/07/01;8;6;Fri;Weekday;42.06;36.01;12530.22;14.37;6.04;14.37;37.07;38.15
2016/07/09 02:00;78700.436048339150;67367.383240402574;1871;2016;7;Jul;2016/07/01;9;7;Sat;Weekday;42.06;36.01;11333.05;14.40;6.06;14.40;37.07;38.43
2016/07/10 02:00;39809.559090600371;34091.569662440699;946;2016;7;Jul;2016/07/01;10;1;Sun;Weekday;42.08;36.04;5717.99;14.36;6.04;14.36;37.07;38.71
2016/07/11 02:00;45839.238770190248;39231.195372207745;1090;2016;7;Jul;2016/07/01;11;2;Mon;Weekday;42.05;35.99;6608.04;14.42;6.06;14.42;37.07;38.98
2016/07/12 02:00;36851.763746850367;31574.325469600975;876;2016;7;Jul;2016/07/01;12;3;Tue;Weekday;42.07;36.04;5277.44;14.32;6.02;14.32;37.07;39.26
2016/07/13 02:00;33225.670471770121;28489.081398148788;790;2016;7;Jul;2016/07/01;13;4;Wed;Weekday;42.06;36.06;4736.59;14.26;6.00;14.26;37.07;39.54
2016/07/14 02:00;30423.391456740123;26053.796718671532;723;2016;7;Jul;2016/07/01;14;5;Thu;Weekday;42.08;36.04;4369.59;14.36;6.04;14.36;37.07;39.82
2016/07/15 02:00;80345.637659439148;68788.094536384728;1910;2016;7;Jul;2016/07/01;15;6;Fri;Weekday;42.07;36.01;11557.54;14.38;6.05;14.38;37.07;40.10
2016/07/16 02:00;95297.338626638681;81655.857730858726;2266;2016;7;Jul;2016/07/01;16;7;Sat;Weekday;42.06;36.04;13641.48;14.31;6.02;14.31;37.07;40.38
2016/07/17 02:00;45324.054527670247;38809.808900032534;1078;2016;7;Jul;2016/07/01;17;1;Sun;Weekday;42.04;36.00;6514.25;14.37;6.04;14.37;37.07;40.66
2016/07/18 02:00;51604.118408790244;44222.784476633977;1227;2016;7;Jul;2016/07/01;18;2;Mon;Weekday;42.06;36.04;7381.33;14.30;6.02;14.30;37.07;40.94
2016/07/19 02:00;37870.119032340364;32436.795965171274;900;2016;7;Jul;2016/07/01;19;3;Tue;Weekday;42.08;36.04;5433.32;14.35;6.04;14.35;37.07;41.22
2016/07/20 02:00;42723.524457810243;36607.390656376527;1016;2016;7;Jul;2016/07/01;20;4;Wed;Weekday;42.05;36.03;6116.13;14.32;6.02;14.32;37.07;41.50
2016/07/21 02:00;35169.915809850128;30133.318639665871;836;2016;7;Jul;2016/07/01;21;5;Thu;Weekday;42.07;36.04;5036.60;14.32;6.02;14.32;37.07;41.79
2016/07/22 02:00;61148.205011279642;52384.447482992728;1454;2016;7;Jul;2016/07/01;22;6;Fri;Weekday;42.06;36.03;8763.76;14.33;6.03;14.33;37.07;42.06
2016/07/23 02:00;77171.701800149516;66113.832037556145;1835;2016;7;Jul;2016/07/01;23;7;Sat;Weekday;42.06;36.03;11057.87;14.33;6.03;14.33;37.07;42.06
2016/07/24 02:00;40881.354912270246;35019.112638998406;972;2016;7;Jul;2016/07/01;24;1;Sun;Weekday;42.06;36.03;5862.24;14.34;6.03;14.34;37.07;42.06
2016/07/25 02:00;43085.595011520250;36887.366171890637;1024;2016;7;Jul;2016/07/01;25;2;Mon;Weekday;42.08;36.02;6198.23;14.39;6.05;14.39;37.07;42.06
2016/07/26 02:00;43894.993432110241;37604.658419582855;1044;2016;7;Jul;2016/07/01;26;3;Tue;Weekday;42.05;36.02;6290.34;14.33;6.03;14.33;37.07;41.81
2016/07/27 02:00;67780.728886469529;58196.145986195355;1611;2016;7;Jul;2016/07/01;27;4;Wed;Weekday;42.07;36.12;9584.58;14.14;5.95;14.14;37.07;41.58
2016/07/28 02:00;51907.943146500242;44544.630743101319;1234;2016;7;Jul;2016/07/01;28;5;Thu;Weekday;42.06;36.10;7363.31;14.19;5.97;14.19;37.07;41.34
2016/07/29 02:00;93508.633886369164;80346.694133858240;2223;2016;7;Jul;2016/07/01;29;6;Fri;Weekday;42.06;36.14;13161.94;14.08;5.92;14.08;37.07;41.09
2016/07/30 02:00;95343.595512178930;81874.288863507725;2267;2016;7;Jul;2016/07/01;30;7;Sat;Weekday;42.06;36.12;13469.31;14.13;5.94;14.13;37.07;40.84
2016/07/31 02:00;59514.992330639878;51145.403341245634;1415;2016;7;Jul;2016/07/01;31;1;Sun;Weekday;42.06;36.15;8369.59;14.06;5.91;14.06;37.07;40.61
2016/08/01 02:00;65133.966200159761;55946.056559077122;1548;2016;8;Aug;2016/08/01;1;2;Mon;Weekday;42.08;36.14;9187.91;14.11;5.94;14.11;37.07;40.38
2016/08/02 02:00;70641.253717499887;60629.552999890904;1679;2016;8;Aug;2016/08/01;2;3;Tue;Weekday;42.07;36.11;10011.70;14.17;5.96;14.17;37.07;40.14
2016/08/03 02:00;48442.171479960249;41610.783939948822;1152;2016;8;Aug;2016/08/01;3;4;Wed;Weekday;42.05;36.12;6831.39;14.10;5.93;14.10;37.07;39.89
2016/08/04 02:00;46291.371916890246;39783.360668054564;1101;2016;8;Aug;2016/08/01;4;5;Thu;Weekday;42.04;36.13;6508.01;14.06;5.91;14.06;37.07;39.65
2016/08/05 02:00;73453.143292169640;63386.492591361231;1746;2016;8;Aug;2016/08/01;5;6;Fri;Weekday;42.07;36.30;10066.65;13.70;5.77;13.70;37.07;39.41
2016/08/06 02:00;71508.897954089523;61500.574648541122;1700;2016;8;Aug;2016/08/01;6;7;Sat;Weekday;42.06;36.18;10008.32;14.00;5.89;14.00;37.07;39.17
2016/08/07 02:00;30066.126182850126;25872.488354075816;715;2016;8;Aug;2016/08/01;7;1;Sun;Weekday;42.05;36.19;4193.64;13.95;5.87;13.95;37.07;38.93
2016/08/08 02:00;37726.615903170241;32490.136024940544;897;2016;8;Aug;2016/08/01;8;2;Mon;Weekday;42.06;36.22;5236.48;13.88;5.84;13.88;37.07;38.93
2016/08/09 02:00;30831.694626900247;26577.079448522585;733;2016;8;Aug;2016/08/01;9;3;Tue;Weekday;42.06;36.26;4254.62;13.80;5.80;13.80;37.07;38.67
2016/08/10 02:00;146811.455115160150;155135.629111835730;4282;2016;8;Aug;2016/08/01;10;4;Wed;Weekday;34.29;36.23;-8324.17;-5.67;-1.94;-5.67;37.07;38.41
2016/08/11 02:00;99867.329619087352;103826.701412471080;2867;2016;8;Aug;2016/08/01;11;5;Thu;Weekday;34.83;36.21;-3959.37;-3.96;-1.38;-3.96;37.07;38.15
2016/08/12 02:00;210664.862781477450;220379.276676556390;6082;2016;8;Aug;2016/08/01;12;6;Fri;Weekday;34.64;36.23;-9714.41;-4.61;-1.60;-4.61;37.07;37.90
2016/08/13 02:00;266271.039073093390;281658.418319122630;7771;2016;8;Aug;2016/08/01;13;7;Sat;Weekday;34.26;36.24;-15387.38;-5.78;-1.98;-5.78;37.07;37.64
2016/08/14 02:00;123084.039069415140;129601.527226618850;3576;2016;8;Aug;2016/08/01;14;1;Sun;Weekday;34.42;36.24;-6517.49;-5.30;-1.82;-5.30;37.07;37.39
2016/08/15 02:00;162727.524777145150;168580.170571439380;4649;2016;8;Aug;2016/08/01;15;2;Mon;Weekday;35.00;36.26;-5852.65;-3.60;-1.26;-3.60;37.07;37.13
2016/08/16 02:00;114708.945994046620;119758.061703467990;3302;2016;8;Aug;2016/08/01;16;3;Tue;Weekday;34.74;36.27;-5049.12;-4.40;-1.53;-4.40;37.07;36.88
2016/08/17 02:00;122318.907468986380;128298.343456949120;3536;2016;8;Aug;2016/08/01;17;4;Wed;Weekday;34.59;36.28;-5979.44;-4.89;-1.69;-4.89;37.07;36.62
2016/08/18 02:00;112010.344531496860;117374.191579360380;3236;2016;8;Aug;2016/08/01;18;5;Thu;Weekday;34.61;36.27;-5363.85;-4.79;-1.66;-4.79;37.07;36.37
2016/08/19 02:00;229861.470280579870;241090.133556305020;6646;2016;8;Aug;2016/08/01;19;6;Fri;Weekday;34.59;36.28;-11228.66;-4.88;-1.69;-4.89;37.07;36.11
2016/08/20 02:00;249981.249694194730;262145.177337419770;7220;2016;8;Aug;2016/08/01;20;7;Sat;Weekday;34.62;36.31;-12163.93;-4.87;-1.68;-4.87;37.07;35.86
2016/08/21 02:00;136480.249116700170;143734.227215170890;3958;2016;8;Aug;2016/08/01;21;1;Sun;Weekday;34.48;36.31;-7253.98;-5.32;-1.83;-5.32;37.07;35.60
2016/08/22 02:00;127369.802614331380;133350.161382228810;3672;2016;8;Aug;2016/08/01;22;2;Mon;Weekday;34.69;36.32;-5980.36;-4.70;-1.63;-4.70;37.07;35.35
2016/08/23 02:00;43537.728158220249;37649.387527999519;1035;2016;8;Aug;2016/08/01;23;3;Tue;Weekday;42.07;36.38;5888.34;13.52;5.69;13.52;37.07;35.35
2016/08/24 02:00;120407.413267863320;127699.415911395790;3549;2016;8;Aug;2016/08/01;24;4;Wed;Weekday;33.93;35.98;-7292.00;-6.06;-2.05;-6.06;37.07;35.35
2016/08/25 02:00;226375.543134796080;240429.685547203410;6647;2016;8;Aug;2016/08/01;25;5;Thu;Weekday;34.06;36.17;-14054.14;-6.21;-2.11;-6.21;37.07;35.30
2016/08/26 02:00;337900.178233595620;358772.250364109520;9908;2016;8;Aug;2016/08/01;26;6;Fri;Weekday;34.10;36.21;-20872.07;-6.18;-2.11;-6.18;37.07;35.49
2016/08/27 02:00;355069.540106816860;376755.564483525990;10393;2016;8;Aug;2016/08/01;27;7;Sat;Weekday;34.16;36.25;-21686.02;-6.11;-2.09;-6.11;37.07;35.67
2016/08/28 02:00;153893.685228050160;163401.329154058910;4507;2016;8;Aug;2016/08/01;28;1;Sun;Weekday;34.15;36.26;-9507.64;-6.18;-2.11;-6.18;37.07;35.85
2016/08/29 02:00;159625.740922425150;169479.106054065250;4672;2016;8;Aug;2016/08/01;29;2;Mon;Weekday;34.17;36.28;-9853.37;-6.17;-2.11;-6.17;37.07;36.05
2016/08/30 02:00;133961.966992851380;142299.917791848360;3924;2016;8;Aug;2016/08/01;30;3;Tue;Weekday;34.14;36.26;-8337.95;-6.22;-2.12;-6.22;37.07;36.24
2016/08/31 02:00;236305.156366476240;250572.453387794870;6918;2016;8;Aug;2016/08/01;31;4;Wed;Weekday;34.16;36.22;-14267.30;-6.04;-2.06;-6.04;37.07;36.41
2016/09/01 02:00;313491.735118814450;333030.875704027250;9183;2016;9;Sep;2016/09/01;1;5;Thu;Weekday;34.14;36.27;-19539.14;-6.23;-2.13;-6.23;37.07;36.59
2016/09/02 02:00;370355.001734240620;392493.082691822550;10830;2016;9;Sep;2016/09/01;2;6;Fri;Weekday;34.20;36.24;-22138.08;-5.98;-2.04;-5.98;37.07;36.78
2016/09/03 02:00;369091.055392498090;391842.501397803190;10800;2016;9;Sep;2016/09/01;3;7;Sat;Weekday;34.18;36.28;-22751.45;-6.16;-2.11;-6.16;37.07;36.96
2016/09/04 02:00;209026.019671958640;222163.728909273660;6119;2016;9;Sep;2016/09/01;4;1;Sun;Weekday;34.16;36.31;-13137.71;-6.29;-2.15;-6.29;37.07;37.15
2016/09/05 02:00;228177.316780029880;242589.587218543980;6685;2016;9;Sep;2016/09/01;5;2;Mon;Weekday;34.13;36.29;-14412.27;-6.32;-2.16;-6.32;37.07;37.33
2016/09/06 02:00;154494.782049170170;164108.826444586040;4519;2016;9;Sep;2016/09/01;6;3;Tue;Weekday;34.19;36.32;-9614.04;-6.22;-2.13;-6.22;37.07;37.52
2016/09/07 02:00;50736.474172200127;43830.196852872301;1206;2016;9;Sep;2016/09/01;7;4;Wed;Weekday;42.07;36.34;6906.28;13.61;5.73;13.61;37.07;37.70
2016/09/08 02:00;43292.149236510246;37391.680889456111;1029;2016;9;Sep;2016/09/01;8;5;Thu;Weekday;42.07;36.34;5900.47;13.63;5.73;13.63;37.07;37.65
2016/09/09 02:00;77335.918597634154;69612.126701887464;1917;2016;9;Sep;2016/09/01;9;6;Fri;Weekday;40.34;36.31;7723.79;9.99;4.03;9.99;37.07;37.85
2016/09/10 02:00;85070.234889733911;76591.852917484997;2108;2016;9;Sep;2016/09/01;10;7;Sat;Weekday;40.36;36.33;8478.38;9.97;4.02;9.97;37.07;38.05
2016/09/11 02:00;48831.666105370241;44014.232018730225;1211;2016;9;Sep;2016/09/01;11;1;Sun;Weekday;40.32;36.35;4817.43;9.87;3.98;9.87;37.07;38.25
2016/09/12 02:00;52075.157176600122;46884.142508087811;1291;2016;9;Sep;2016/09/01;12;2;Mon;Weekday;40.34;36.32;5191.01;9.97;4.02;9.97;37.07;38.45
2016/09/13 02:00;30424.726256690126;27398.588126893694;755;2016;9;Sep;2016/09/01;13;3;Tue;Weekday;40.30;36.29;3026.14;9.95;4.01;9.95;37.07;38.55
2016/09/14 02:00;20495.113025005001;18375.052607697839;508;2016;9;Sep;2016/09/01;14;4;Wed;Weekday;40.34;36.17;2120.06;10.34;4.17;10.34;37.07;38.65
2016/09/15 02:00;40742.171681120242;36464.759814940684;1010;2016;9;Sep;2016/09/01;15;5;Thu;Weekday;40.34;36.10;4277.41;10.50;4.24;10.50;37.07;38.74
2016/09/16 02:00;69864.836990219526;62545.190684533110;1733;2016;9;Sep;2016/09/01;16;6;Fri;Weekday;40.31;36.09;7319.65;10.48;4.22;10.48;37.07;38.83
2016/09/17 02:00;100120.711053232940;89572.407615025208;2482;2016;9;Sep;2016/09/01;17;7;Sat;Weekday;40.34;36.09;10548.30;10.54;4.25;10.54;37.07;38.94
2016/09/18 02:00;49825.097035430132;44593.796883395269;1235;2016;9;Sep;2016/09/01;18;1;Sun;Weekday;40.34;36.11;5231.30;10.50;4.24;10.50;37.07;39.13
2016/09/19 02:00;46566.462052040246;41660.440426083711;1155;2016;9;Sep;2016/09/01;19;2;Mon;Weekday;40.32;36.07;4906.02;10.54;4.25;10.54;37.07;39.33
2016/09/20 02:00;37923.765855785372;34031.149487115130;940;2016;9;Sep;2016/09/01;20;3;Tue;Weekday;40.34;36.20;3892.62;10.26;4.14;10.26;37.07;39.53
2016/09/21 02:00;50084.812702065254;44832.212598977239;1241;2016;9;Sep;2016/09/01;21;4;Wed;Weekday;40.36;36.13;5252.60;10.49;4.23;10.49;37.07;39.73
2016/09/22 02:00;41885.828278280373;37565.478590927647;1039;2016;9;Sep;2016/09/01;22;5;Thu;Weekday;40.31;36.16;4320.35;10.31;4.16;10.31;37.07;39.93
2016/09/23 02:00;147503.573158325160;131964.515793698550;3657;2016;9;Sep;2016/09/01;23;6;Fri;Weekday;40.33;36.09;15539.06;10.53;4.25;10.53;37.07;39.87
2016/09/24 02:00;151639.183843411360;135498.163197194280;3758;2016;9;Sep;2016/09/01;24;7;Sat;Weekday;40.35;36.06;16141.02;10.64;4.30;10.64;37.07;39.82
